['dramatic', 0.9974483069894637]
['occupies', 0.9273728720335481]
['amaze', 0.9272838760272469]
['elephant', 0.9272510975132073]
['mesmerised', 0.9272404070235153]
['werner', 0.9271689648090394]
['ledges', 0.9271560178650384]
['holding', 0.9271440129586911]
['rite', 0.9271415412299501]
['ahoy', 0.9269684131129965]
['babe', 0.9269125520077828]
['disdain', 0.9268865189403255]
['beer', 0.9267192925350337]
['marsh', 0.9266865159829478]
['outworks', 0.9265322659023574]
['colleague', 0.9262968998077628]
['insinuations', 0.9261995746210596]
['_varieties', 0.9258155826959794]
['statistics', 0.9257668436872644]
['defended', 0.9256477231969213]
['ulster', 0.9254254670499344]
['hewn', 0.9253956670607401]
['sexes', 0.9253937527552172]
['grasps', 0.9253482439945293]
['florid', 0.9253311239685561]
['ease', 0.9253066266109486]
['instinctively', 0.9252497861462388]
['sketches', 0.9252269670029808]
['deductions', 0.9251863033758821]
['supposing', 0.925176076621544]
['principal', 0.925151645179696]
['probabilities', 0.9249950280460874]
['helps', 0.9248441633208007]
['congratulated', 0.9248123318995809]
['affirm', 0.9247330407068963]
['unrest', 0.9246088556051528]
['township', 0.9246060905318582]
['jerky', 0.924595127646304]
['demonstrate', 0.9245356004654686]
['ridiculing', 0.9244232854473751]
['meditating', 0.924405012750226]
['faun_', 0.9243301681851858]
['armful', 0.9243113971622022]
['cruz', 0.9242987452479423]
['intact', 0.9241562243450787]
['moneyed', 0.9240690625470549]
['artery', 0.924002803451743]
['arithmetical', 0.9239296106962274]
['handsomely', 0.9239162611749514]
['aware', 0.9236188063398845]
['acquires', 0.9234087454221774]
['dentist', 0.9233706404806543]
['rather', 0.9233604786125821]
['lure', 0.9233258603480825]
['giacomo', 0.9232963008888642]
['rivaled', 0.9231757328455021]
['wittest', 0.9230903821019335]
['personal', 0.9230365311735852]
['believest', 0.923033784094922]
['particularity', 0.9230289372932464]
['portmanteaus', 0.922975754347203]
['york', 0.9229432032002535]
['allumettes', 0.9228836061126345]
['circuit', 0.9228078101554994]
['cultivate', 0.9227590534750132]
['murmur', 0.9227579597117497]
['smiling', 0.9227353712076923]
['iii', 0.9227105338622053]
['arcade', 0.9226816931466633]
['insignia', 0.9225613869354343]
['fluttered', 0.9225452715705512]
['steering', 0.9223699083514564]
['unsex', 0.922362443809084]
['wearies', 0.9223213356337304]
['joke', 0.9223202769648214]
['devoured', 0.9223174324032176]
['endeavoured', 0.9223059653273475]
['spirited', 0.9222571954914532]
['tables', 0.9222290344407441]
['morbus_', 0.9221859346586742]
['excepting', 0.9219887520018306]
['ichthiosaurus', 0.9219697006624202]
['_oyama_', 0.9219697006624202]
['tasting', 0.9219286274830722]
['1880', 0.9219009195032606]
['attempted', 0.9218964724268257]
['money', 0.9217836497606725]
['bays', 0.9217604451708145]
['speedy', 0.9217604451708145]
['withdraw', 0.9216377419744799]
['intricate', 0.9214468062168593]
['propel', 0.9214274972538681]
['heures', 0.9214026657614556]
['magical', 0.921390275465334]
['semi', 0.9213594180394808]
['davits', 0.9213466331129927]
['faraway', 0.9213210047093306]
['trip', 0.9213210047093306]
['depravity', 0.921247836418115]
['sleeps', 0.921247836418115]
['thing', 0.921247836418115]
['sterling', 0.9212362468663282]
['bradley', 0.9211056823789974]
['drummed', 0.9210912839029965]
['exigencies', 0.9210092230019021]
['laces', 0.9210092230019021]
['blague', 0.9209773123640972]
['sjaani', 0.9209166286264989]
['theous', 0.9208888751668258]
['statutes', 0.92079453277452]
['abundance', 0.9207548508470303]
['pause', 0.9206350697502764]
['restlessly', 0.920613125890842]
['counters', 0.9205702172329455]
['disappointing', 0.9205220925897212]
['preternatural', 0.9205080947671828]
['historique', 0.9203890913217957]
['opportunity', 0.9203886667747141]
['lissa', 0.920250469496077]
['cleave', 0.9202352466042676]
['vulcan', 0.920210363707319]
['yells', 0.920210363707319]
['agony', 0.9202076291167183]
['fantastic', 0.9200445083251484]
['published', 0.9200445083251484]
['torchlight', 0.9200239963840118]
['folly', 0.9200239963840118]
['make', 0.9200239963840118]
['foresaw', 0.9200239963840118]
['glonglim', 0.9200239963840118]
['tips', 0.9199608925743357]
['cordial', 0.9199427462531649]
['honorably', 0.9198723493620689]
['overthrown', 0.9198506841294665]
['judging', 0.9198393775233764]
['queer', 0.919815933660284]
['coal', 0.9197986480038568]
['scales', 0.9197986480038568]
['hopes', 0.9197789521411885]
['fortified', 0.9197622338139301]
['imputation', 0.9196984219229629]
['faculty', 0.9196664655712825]
['stench', 0.9196226254074986]
['main', 0.9195506901476531]
['hesselius', 0.9193938574039582]
['unhorizoned', 0.9193777591868023]
['brown', 0.91937037038172]
['glad', 0.9193456473087263]
['candlestick', 0.9192462282043594]
['habitually', 0.9192462282043594]
['makers', 0.9192462282043594]
['intensest', 0.9192462282043594]
['prosecuted', 0.9192462282043594]
['lui', 0.9192462282043594]
['princeton', 0.9192462282043594]
['support', 0.9192462282043594]
['begotten', 0.9192462282043594]
['plenipotentiaries', 0.9192462282043594]
['faggots', 0.9192462282043594]
['hog', 0.9192462282043594]
['delegating', 0.9192462282043594]
['mistake', 0.9192462282043594]
['sacrifice', 0.9192462282043594]
['imbecility', 0.9192462282043594]
['rackett', 0.9192462282043594]
['amused', 0.9191579306105324]
['despondent', 0.918926545038179]
['irony', 0.9188943991200439]
['cuba', 0.9188500488153556]
['dear', 0.9188329720514338]
['decision', 0.9187385499023492]
['comparatively', 0.9187007255632876]
['discontinued', 0.9186736977844566]
['panorama', 0.9186020863488356]
['steamboats', 0.9185407828463867]
['consolations', 0.918462040287481]
['striking', 0.917981984597683]
['gaseous', 0.9179706147397027]
['forfend', 0.9177610396766239]
['telling', 0.9173747545524602]
['combining', 0.9173707151791777]
['draymen', 0.9173277521282661]
['dent', 0.9172985640854822]
['honore', 0.9172647725844746]
['blindly', 0.9169146401077337]
['transient', 0.9167629758129429]
['preconceived', 0.9166232797430012]
['parle', 0.9164339999999641]
['pillars', 0.9162200188427062]
['paintings', 0.916144359470316]
['pursued', 0.9161303086885343]
['merited', 0.9161236773304934]
['leppius', 0.9159902662384624]
['plea', 0.9159442834748718]
['freeze', 0.9159429749949968]
['enlisted', 0.9158773730340168]
['brimstone', 0.9158652583716358]
['elms', 0.9157701263526086]
['event', 0.9156331572415373]
['generaux', 0.9156063354992596]
['intervene', 0.9152132270218648]
['weaken', 0.9151633741828754]
['heroic', 0.9148047975590236]
['clerge', 0.91463860486625]
['chercher', 0.9144593110086446]
['pleases', 0.9143079816557002]
['tonight', 0.9142366328866027]
['hooks', 0.9140781932140654]
['meritorious', 0.9139476008301237]
['sanction', 0.9139421807895006]
['sewer', 0.913938120171368]
['experts', 0.9138536727651385]
['cruelty', 0.9137687654221099]
['kitchens', 0.9137146601155733]
['hues', 0.91357263555089]
['victorious', 0.9135638345053417]
['70', 0.9133441323062931]
['adorn', 0.9131719660461048]
['familiars', 0.9130255898083898]
['plantin', 0.9129134126972527]
['differently', 0.9128720317112314]
['revenue', 0.9127552621150704]
['traversing', 0.9127271925378271]
['through', 0.9126353195960307]
['anticipation', 0.9124724036587828]
['touton', 0.912465705505441]
['duck', 0.9124554517695965]
['locating', 0.9122813569156495]
['plainer', 0.9121270869897178]
['comedians', 0.9120895551868413]
['watched', 0.9120532977065684]
['thundercloud', 0.9120477984295411]
['bounds', 0.9119439834508428]
['mardenter', 0.911912150465497]
['fraternite', 0.9118983948228646]
['portuguese', 0.9118301057931284]
['noised', 0.9117806440790284]
['oddly', 0.9117447553461503]
['swallowed', 0.9117199292443566]
['push', 0.9116727897435362]
['lovely', 0.9116221703371707]
['telegraphed', 0.9113691382392587]
['observances', 0.9113284381208483]
['trisagion', 0.9112325123707705]
['design', 0.9112165051270382]
['equaled', 0.9111772466440228]
['telescopes', 0.9110774849086911]
['pinions', 0.9110488534725047]
['taller', 0.9109525537954258]
['crickets', 0.9108795980818367]
['_xi_', 0.9108544262825672]
['disgusting', 0.9106705071247165]
['_naronic_', 0.9105385526965746]
['orphan', 0.9104912015340111]
['cap', 0.9104729435405208]
['dean', 0.9104705515996004]
['_barranca_', 0.9104385236045336]
['throng', 0.9104090029860307]
['symmes', 0.910398303575404]
['hop', 0.910365889215696]
['woodshed', 0.9102085637024291]
['watertown', 0.9101701956899526]
['persuade', 0.9101402618128592]
['acid', 0.9100828167267025]
['impartiality', 0.9100495747677321]
['ida', 0.9100370050559804]
['conduct', 0.9099312243973737]
['dual', 0.909928173257827]
['silently', 0.9097978146669604]
['peremptorily', 0.909482561700046]
['unclothed', 0.9094644941887917]
['ep', 0.9092681519919776]
['cultures', 0.9092467659769771]
['weedy', 0.9091172307678481]
['comes', 0.9086040366453738]
['strangles', 0.9085154461085448]
['debrouillard', 0.9084728357804197]
['confined', 0.9083394295228029]
['maelstroms', 0.9080994361606232]
['leucothea', 0.9077759061349023]
['horseback', 0.9076247128345881]
['stack', 0.9075420289992949]
['brilliant', 0.9075161658269408]
['cargoes', 0.9074937122311212]
['gomarus', 0.9072131560991276]
['duller', 0.907166717730999]
['amelie', 0.9070273415174918]
['neck', 0.9069932704794328]
['rumour', 0.9069620292186892]
['autre', 0.9069620292186892]
['quadrille', 0.9069527453445497]
['sparkled', 0.9066383913413634]
['referring', 0.9066294679149915]
['boulevard', 0.9066106256066693]
['cracking', 0.9065869980053343]
['hyper', 0.9065762008239362]
['hodgson', 0.9065740264475951]
['expects', 0.9063017995002648]
['tiny', 0.9060908324515579]
['dot', 0.9060812070078141]
['stiffest', 0.9059597136691555]
['murat', 0.9059198463101628]
['sanscrit', 0.905895828162917]
['fourteenth', 0.9058437644217796]
['pastures', 0.905840289042162]
['quivering', 0.905837037537381]
['hullo', 0.9057655967192129]
['shoes', 0.9057638065977451]
['savagely', 0.9057585229701063]
['varro', 0.9056627613672865]
['importance', 0.9056422576289119]
['italian', 0.9054257636329814]
['readiness', 0.9053313328671493]
['constrains', 0.9052390063785918]
['tain', 0.9051582666595199]
['escaped', 0.9049791413674342]
['colic', 0.9049270520437179]
['flashes', 0.9048715169954511]
['womens', 0.9047593460257475]
['grossness', 0.9041714951151963]
['undulating', 0.9041714951151963]
['gushing', 0.9041714951151963]
['recollected', 0.9041714951151963]
['cheerful', 0.9041286350279092]
['saddle', 0.9040801200531147]
['spell', 0.9040646607215131]
['implied', 0.9038644170227128]
['mass', 0.903602944802616]
['vivifying', 0.9035867009955096]
['badly', 0.9035582917304722]
['pronger', 0.9034977700182806]
['phial', 0.9034319485034297]
['tried', 0.9032405596542373]
['dirt', 0.903206169746102]
['gonsales', 0.9031633073556639]
['took', 0.90310744076999]
['fare', 0.9030991895455502]
['_twelfth', 0.9029826183572126]
['_certainly_', 0.9029706204644928]
['bout', 0.9029457337231294]
['farmyard', 0.902869832093457]
['easiest', 0.9028532411735585]
['espied', 0.9027610238262744]
['persian', 0.9024382610772508]
['pail', 0.9023485192120566]
['hates', 0.9023485192120566]
['inflamed', 0.9023485192120566]
['fog', 0.9023375956975613]
['candidates', 0.902327139720935]
['invaders', 0.9023004234533851]
['cupboard', 0.9022805030514739]
['encouraging', 0.9022774933305918]
['encouraged', 0.9022728064046016]
['scuttle', 0.9021312184398114]
['dynamic', 0.9020977919394587]
['bibliotheque', 0.9020760074569506]
['_comedy_', 0.90198060757838]
['tinged', 0.9019580164769845]
['gutindex', 0.9019172592375143]
['acclaimed', 0.9019172592375143]
['immense', 0.901841970257702]
['graceful', 0.90175948090524]
['tramps', 0.9014095632674819]
['dislike', 0.9012862599828617]
['concept', 0.9009956510341419]
['armchair', 0.9009537831407108]
['busy', 0.9008282832641547]
['inattentive', 0.9007525024942183]
['palisadoes', 0.9007436816672534]
['developed', 0.9006059619124916]
['velocities', 0.9005402211914147]
['miniature', 0.9004091272611643]
['gift', 0.9003744269696622]
['accursed', 0.9000771180243157]
['maltese', 0.9000367194125943]
