['quare', 0.946597077021447]
['forgiveness', 0.946597077021447]
['redistribution', 0.946597077021447]
['orbs', 0.946597077021447]
['continue', 0.946597077021447]
['curious', 0.946597077021447]
['forearms', 0.946597077021447]
['exposed', 0.946597077021447]
['suit', 0.946597077021447]
['inches', 0.946597077021447]
['graciously', 0.946597077021447]
['slums', 0.946597077021447]
['us', 0.946597077021447]
['freighted', 0.946597077021447]
['procuring', 0.946597077021447]
['mixing', 0.946597077021447]
['isaiah', 0.946597077021447]
['1409', 0.946597077021447]
['expresses', 0.946597077021447]
['mysteries', 0.946597077021447]
['legendary', 0.946597077021447]
['britons', 0.946597077021447]
['bled', 0.946597077021447]
['waffles', 0.946597077021447]
['sculling', 0.946597077021447]
['countrymen', 0.946597077021447]
['kipling', 0.946597077021447]
['handle', 0.946597077021447]
['sanely', 0.946597077021447]
['piston', 0.946597077021447]
['snowfall', 0.946597077021447]
['outsider', 0.946597077021447]
['genghis', 0.946597077021447]
['concerted', 0.946597077021447]
['rooms', 0.946597077021447]
['sketching', 0.946597077021447]
['int', 0.946597077021447]
['revanche', 0.946597077021447]
['mansion', 0.946597077021447]
['pedro', 0.946597077021447]
['sped', 0.946597077021447]
['jacob', 0.946597077021447]
['horn', 0.946597077021447]
['chef', 0.946597077021447]
['watchers', 0.946597077021447]
['transparence', 0.946597077021447]
['augustines', 0.946597077021447]
['tornadoes', 0.946597077021447]
['farce', 0.946597077021447]
['interview', 0.946597077021447]
['haste', 0.946597077021447]
['bespeak', 0.946597077021447]
['remorse', 0.946597077021447]
['minus', 0.946597077021447]
['necktie', 0.946597077021447]
['laden', 0.946597077021447]
['latter', 0.946597077021447]
['exercises', 0.946597077021447]
['headlong', 0.946597077021447]
['miserable', 0.946597077021447]
['oblivious', 0.946597077021447]
['comicall', 0.946597077021447]
['jabbering', 0.946597077021447]
['comfortable', 0.946597077021447]
['board', 0.946597077021447]
['chaff', 0.946597077021447]
['months', 0.946597077021447]
['difficiles', 0.946597077021447]
['wax', 0.946597077021447]
['inquiring', 0.946597077021447]
['welcome', 0.946597077021447]
['scarcity', 0.946597077021447]
['uniform', 0.946597077021447]
['coerced', 0.946597077021447]
['emphasising', 0.946597077021447]
['starless', 0.946597077021447]
['vicinity', 0.946597077021447]
['forms', 0.946597077021447]
['worshiped', 0.946597077021447]
['nutrition', 0.946597077021447]
['troublesome', 0.946597077021447]
['slay', 0.946597077021447]
['overcoming', 0.946597077021447]
['fifty', 0.946597077021447]
['cannon', 0.946597077021447]
['effectual', 0.946597077021447]
['girdles', 0.946597077021447]
['gleamed', 0.946597077021447]
['receded', 0.946597077021447]
['sibbern', 0.946597077021447]
['unteachable', 0.946597077021447]
['accommodating', 0.946597077021447]
['trick', 0.946597077021447]
['commanded', 0.946597077021447]
['followers', 0.946597077021447]
['thunderbolt', 0.946597077021447]
['closest', 0.946597077021447]
['favorites', 0.946597077021447]
['skulking', 0.946597077021447]
['throb', 0.946597077021447]
['dashin', 0.946597077021447]
['preconcerted', 0.946597077021447]
['patrimonial', 0.946597077021447]
['tellin', 0.946597077021447]
['tendencies', 0.946597077021447]
['hypochondria', 0.946597077021447]
['recuperated', 0.946597077021447]
['contains', 0.946597077021447]
['propounded', 0.946597077021447]
['stinging', 0.946597077021447]
['archipelago', 0.946597077021447]
['firmly', 0.946597077021447]
['calms', 0.946597077021447]
['complexions', 0.946597077021447]
['bustle', 0.946597077021447]
['help', 0.946597077021447]
['muscalunge', 0.946597077021447]
['sketched', 0.946597077021447]
['issue', 0.946597077021447]
['arbitration', 0.946597077021447]
['irrefragable', 0.946597077021447]
['experienced', 0.946597077021447]
['usual', 0.946597077021447]
['hesitating', 0.946597077021447]
['constellation', 0.946597077021447]
['distinguish', 0.946597077021447]
['unrestrained', 0.946597077021447]
['bidding', 0.946597077021447]
['10007', 0.946597077021447]
['gamy', 0.946597077021447]
['crawled', 0.946597077021447]
['sorbonne', 0.946597077021447]
['works', 0.946597077021447]
['shiny', 0.946597077021447]
['convex', 0.946597077021447]
['sullen', 0.946597077021447]
['pretended', 0.946597077021447]
['behalf', 0.946597077021447]
['suite', 0.946597077021447]
['virtuous', 0.946597077021447]
['denunciations', 0.946597077021447]
['meandering', 0.946597077021447]
['spurzheim', 0.946597077021447]
['win', 0.946597077021447]
['bernhardt', 0.946597077021447]
['crossed', 0.946597077021447]
['circular', 0.946597077021447]
['legions', 0.946597077021447]
['conceiving', 0.946597077021447]
['counterpart', 0.946597077021447]
['hitching', 0.946597077021447]
['manifestation', 0.946597077021447]
['lectures', 0.946597077021447]
['quarantine', 0.946597077021447]
['amphibia', 0.946597077021447]
['merino', 0.946597077021447]
['portent', 0.946597077021447]
['supernatural', 0.946597077021447]
['allotted', 0.946597077021447]
['kings', 0.946597077021447]
['schoolgirls', 0.946597077021447]
['cordilleras', 0.946597077021447]
['swinging', 0.946597077021447]
['bucks', 0.946597077021447]
['trooping', 0.946597077021447]
['fortification', 0.946597077021447]
['underground', 0.946597077021447]
['_ix_', 0.946597077021447]
['dammed', 0.946597077021447]
['fierce', 0.946597077021447]
['spree', 0.946597077021447]
['well', 0.946597077021447]
['englander', 0.946597077021447]
['mistakes', 0.946597077021447]
['phenomena', 0.946597077021447]
['november_', 0.946597077021447]
['pestilence', 0.946597077021447]
['entr', 0.946597077021447]
['hazy', 0.946597077021447]
['haze', 0.946597077021447]
['besides', 0.946597077021447]
['ware', 0.946597077021447]
['commencing', 0.946597077021447]
['bone', 0.946597077021447]
['shirking', 0.946597077021447]
['quaintly', 0.946597077021447]
['_beginneth', 0.946597077021447]
['struggle', 0.946597077021447]
['burmans', 0.946597077021447]
['thereon', 0.946597077021447]
['juster', 0.946597077021447]
['enabled', 0.946597077021447]
['preparation', 0.946597077021447]
['extracting', 0.946597077021447]
['seer', 0.946597077021447]
['doc', 0.946597077021447]
['alarm', 0.946597077021447]
['mollusca', 0.946597077021447]
['dog', 0.946597077021447]
['dunghill', 0.946597077021447]
['principle', 0.946597077021447]
['patter', 0.946597077021447]
['patted', 0.946597077021447]
['04', 0.946597077021447]
['maigre_', 0.946597077021447]
['uselessly', 0.946597077021447]
['riley', 0.946597077021447]
['belly', 0.946597077021447]
['unfortunate', 0.946597077021447]
['sodden', 0.946597077021447]
['serviette', 0.946597077021447]
['prairies', 0.946597077021447]
['restate', 0.946597077021447]
['decazes', 0.946597077021447]
['teeth', 0.946597077021447]
['trended', 0.946597077021447]
['thither_', 0.946597077021447]
['arbor', 0.946597077021447]
['swayed', 0.946597077021447]
['mad', 0.946597077021447]
['scrambling', 0.946597077021447]
['smudge', 0.946597077021447]
['demanding', 0.946597077021447]
['org', 0.946597077021447]
['little', 0.946597077021447]
['murky', 0.946597077021447]
['show', 0.946597077021447]
['plump', 0.946597077021447]
['icily', 0.946597077021447]
['canto', 0.946597077021447]
['cornered', 0.946597077021447]
['ambassadors', 0.946597077021447]
['undershirt', 0.946597077021447]
['shingles', 0.946597077021447]
['squally', 0.946597077021447]
['niceties', 0.946597077021447]
['vistas', 0.946597077021447]
['lodgings', 0.946597077021447]
['slung', 0.946597077021447]
['turnips', 0.946597077021447]
['mayest', 0.946597077021447]
['enmity', 0.946597077021447]
['two', 0.946597077021447]
['gravely', 0.946597077021447]
['attain', 0.946597077021447]
['advice', 0.946597077021447]
['playing', 0.946597077021447]
['predisposed', 0.946597077021447]
['undefiled', 0.946597077021447]
['noticing', 0.946597077021447]
['inception', 0.946597077021447]
['complain', 0.946597077021447]
['fish', 0.946597077021447]
['hard', 0.946597077021447]
['hart', 0.946597077021447]
['orient', 0.946597077021447]
['childish', 0.946597077021447]
['members', 0.946597077021447]
['laughable', 0.946597077021447]
['revive', 0.946597077021447]
['regulation', 0.946597077021447]
['insufferably', 0.946597077021447]
['ruin', 0.946597077021447]
['distributes', 0.946597077021447]
['silk', 0.946597077021447]
['sill', 0.946597077021447]
['merchandise', 0.946597077021447]
['contagious', 0.946597077021447]
['changeable', 0.946597077021447]
['fane', 0.946597077021447]
['distraught', 0.946597077021447]
['burned', 0.946597077021447]
['geological', 0.946597077021447]
['kernels', 0.946597077021447]
['llana', 0.946597077021447]
['soeur', 0.946597077021447]
['recht', 0.946597077021447]
['wherein', 0.946597077021447]
['husbands', 0.946597077021447]
['predecessors', 0.946597077021447]
['shakrack', 0.946597077021447]
['deliberately', 0.946597077021447]
['valueless', 0.946597077021447]
['judgement', 0.946597077021447]
['hissin', 0.946597077021447]
['obliged', 0.946597077021447]
['jewelry', 0.946597077021447]
['aversion', 0.946597077021447]
['caraccas', 0.946597077021447]
['necks', 0.946597077021447]
['cesspools', 0.946597077021447]
['prepared', 0.946597077021447]
['cynthia', 0.946597077021447]
['ennemi', 0.946597077021447]
['pipes', 0.946597077021447]
['piper', 0.946597077021447]
['paddle', 0.946597077021447]
['infantry', 0.946597077021447]
['bluff', 0.946597077021447]
['terrier', 0.946597077021447]
['bind', 0.946597077021447]
['diminutive', 0.946597077021447]
['lettres', 0.946597077021447]
['freshness', 0.946597077021447]
['mate', 0.946597077021447]
['afterward', 0.946597077021447]
['strategic', 0.946597077021447]
['gasping', 0.946597077021447]
['staff', 0.946597077021447]
['inspiring', 0.946597077021447]
['greece', 0.946597077021447]
['awaits', 0.946597077021447]
['accents', 0.946597077021447]
['dissent', 0.946597077021447]
['shantied', 0.946597077021447]
['pampered', 0.946597077021447]
['repeated', 0.946597077021447]
['littered', 0.946597077021447]
['traceries', 0.946597077021447]
['repenting', 0.946597077021447]
['sibilance', 0.946597077021447]
['undulation', 0.946597077021447]
['strap', 0.946597077021447]
['moisten', 0.946597077021447]
['clapped', 0.946597077021447]
['eugene', 0.946597077021447]
['potatoes', 0.946597077021447]
['frantically', 0.946597077021447]
['wariness', 0.946597077021447]
['heavenly', 0.946597077021447]
['masterpiece', 0.946597077021447]
['hopeless', 0.946597077021447]
['hearing', 0.946597077021447]
['flippant', 0.946597077021447]
['wrapped', 0.946597077021447]
['wardrobe', 0.946597077021447]
['garlanded', 0.946597077021447]
['snow', 0.946597077021447]
['yang', 0.946597077021447]
['announce', 0.946597077021447]
['glided', 0.946597077021447]
['mending', 0.946597077021447]
['splendor', 0.946597077021447]
['footway', 0.946597077021447]
['plus', 0.946597077021447]
['git', 0.946597077021447]
['whereas', 0.946597077021447]
['intimacy', 0.946597077021447]
['rushin', 0.946597077021447]
['dion', 0.946597077021447]
['obsolete', 0.946597077021447]
['disliked', 0.946597077021447]
['furnishes', 0.946597077021447]
['staterooms', 0.946597077021447]
['flutter', 0.946597077021447]
['population', 0.946597077021447]
['sere', 0.946597077021447]
['michele', 0.946597077021447]
['warhorse', 0.946597077021447]
['pinin', 0.946597077021447]
['priests', 0.946597077021447]
['afterwards', 0.946597077021447]
['60', 0.946597077021447]
['vowed', 0.946597077021447]
['actions', 0.946597077021447]
['satin', 0.946597077021447]
['incurring', 0.946597077021447]
['saunter_', 0.946597077021447]
['augustus', 0.946597077021447]
['diverges', 0.946597077021447]
['babylon', 0.946597077021447]
['quizzical', 0.946597077021447]
['warship', 0.946597077021447]
['weaknesses', 0.946597077021447]
['outrages', 0.946597077021447]
['accompli', 0.946597077021447]
['communities', 0.946597077021447]
['marcus', 0.946597077021447]
['characterizes', 0.946597077021447]
['murmured', 0.946597077021447]
['friendship', 0.946597077021447]
['sailor', 0.946597077021447]
['notify', 0.946597077021447]
['fees', 0.946597077021447]
['uncommonly', 0.946597077021447]
['displacing', 0.946597077021447]
['79', 0.946597077021447]
['unsuited', 0.946597077021447]
['beautifully', 0.946597077021447]
['latin', 0.946597077021447]
['political', 0.946597077021447]
['earthward', 0.946597077021447]
['shaped', 0.946597077021447]
['distrust', 0.946597077021447]
['emanate', 0.946597077021447]
['sprightly', 0.946597077021447]
['analyze', 0.946597077021447]
['individuality', 0.946597077021447]
['vica', 0.946597077021447]
['appeased', 0.946597077021447]
['coolly', 0.946597077021447]
['material', 0.946597077021447]
['decapitate', 0.946597077021447]
['weaver', 0.946597077021447]
['unwashed', 0.946597077021447]
['july', 0.946597077021447]
['squealing', 0.946597077021447]
['inspirations', 0.946597077021447]
['unmoved', 0.946597077021447]
['offending', 0.946597077021447]
['gutter', 0.946597077021447]
['riveted', 0.946597077021447]
['recollection', 0.946597077021447]
['concourse', 0.946597077021447]
['_iliad_', 0.946597077021447]
['tumble', 0.946597077021447]
['desolations', 0.946597077021447]
['below', 0.946597077021447]
['_debris_', 0.946597077021447]
['comporting', 0.946597077021447]
['eligible', 0.946597077021447]
['elegant', 0.946597077021447]
['herd', 0.946597077021447]
['occupying', 0.946597077021447]
['until', 0.946597077021447]
['hold', 0.946597077021447]
['94', 0.946597077021447]
['accomplishment', 0.946597077021447]
['sweeter', 0.946597077021447]
['gameness', 0.946597077021447]
['drying', 0.946597077021447]
['classify', 0.946597077021447]
['dreamer', 0.946597077021447]
['snakes', 0.946597077021447]
['spider', 0.946597077021447]
['contracting', 0.946597077021447]
['shelved', 0.946597077021447]
['rond', 0.946597077021447]
['bitter', 0.946597077021447]
['acquisition', 0.946597077021447]
['droppings', 0.946597077021447]
['prie', 0.946597077021447]
['release', 0.946597077021447]
['friability', 0.946597077021447]
['pity', 0.946597077021447]
['confusedly', 0.946597077021447]
['tune', 0.946597077021447]
['exclaiming', 0.946597077021447]
['betimes', 0.946597077021447]
['pondered', 0.946597077021447]
['slightly', 0.946597077021447]
['floor', 0.946597077021447]
['grammatical', 0.946597077021447]
['steamship', 0.946597077021447]
['rolling', 0.946597077021447]
['nager', 0.946597077021447]
['insignificant', 0.946597077021447]
['climax', 0.946597077021447]
['conveying', 0.946597077021447]
['superiors', 0.946597077021447]
['undisguised', 0.946597077021447]
['massive', 0.946597077021447]
['puny', 0.946597077021447]
['anapaests', 0.946597077021447]
['draft', 0.946597077021447]
['realization', 0.946597077021447]
['proving', 0.946597077021447]
['sat', 0.946597077021447]
['sale', 0.946597077021447]
['defeating', 0.946597077021447]
['landlady', 0.946597077021447]
['pegasi', 0.946597077021447]
['where', 0.946597077021447]
['gratefully', 0.946597077021447]
['spare', 0.946597077021447]
['spark', 0.946597077021447]
['suppressed', 0.946597077021447]
['companionship', 0.946597077021447]
['canoes', 0.946597077021447]
['petulance', 0.946597077021447]
['dumont', 0.946597077021447]
['_diamon', 0.946597077021447]
['travelin', 0.946597077021447]
['favorite', 0.946597077021447]
['slender', 0.946597077021447]
['amusedly', 0.946597077021447]
['futile', 0.946597077021447]
['graduate', 0.946597077021447]
['laying', 0.946597077021447]
['imperceptibly', 0.946597077021447]
['vii', 0.946597077021447]
['revelled', 0.946597077021447]
['utterness', 0.946597077021447]
['incessantly', 0.946597077021447]
['locking', 0.946597077021447]
['snobs', 0.946597077021447]
['critters', 0.946597077021447]
['forwards', 0.946597077021447]
['florist', 0.946597077021447]
['fuller', 0.946597077021447]
['dumbly', 0.946597077021447]
['loaf', 0.946597077021447]
['convicted', 0.946597077021447]
['silenced', 0.946597077021447]
['reinstalled', 0.946597077021447]
['kissing', 0.946597077021447]
['robin', 0.946597077021447]
['crying', 0.946597077021447]
['flannel', 0.946597077021447]
['imposes', 0.946597077021447]
['complainingly', 0.946597077021447]
['repair', 0.946597077021447]
['surpassing', 0.946597077021447]
['patissiers', 0.946597077021447]
['candidating', 0.946597077021447]
['ago', 0.946597077021447]
['furthest', 0.946597077021447]
['continues', 0.946597077021447]
['nussed', 0.946597077021447]
['marry', 0.946597077021447]
['hereditary', 0.946597077021447]
['respectively', 0.946597077021447]
['great', 0.946597077021447]
['grandchild', 0.946597077021447]
['infamy', 0.946597077021447]
['dealings', 0.946597077021447]
['balls', 0.946597077021447]
['retreated', 0.946597077021447]
['this', 0.946597077021447]
['establishment', 0.946597077021447]
['puckered', 0.946597077021447]
['producer', 0.946597077021447]
['trysting', 0.946597077021447]
['bolting', 0.946597077021447]
['transparent', 0.946597077021447]
['undertaking', 0.946597077021447]
['societe', 0.946597077021447]
['society', 0.946597077021447]
['perish', 0.946597077021447]
['republique', 0.946597077021447]
['accompany', 0.946597077021447]
['theosophy', 0.946597077021447]
['inscriptions', 0.946597077021447]
['triumphal', 0.946597077021447]
['05', 0.946597077021447]
['wounded', 0.946597077021447]
['trivial', 0.946597077021447]
['interrogatively', 0.946597077021447]
['poured', 0.946597077021447]
['height', 0.946597077021447]
['keystone', 0.946597077021447]
['spots', 0.946597077021447]
['monument', 0.946597077021447]
['saves', 0.946597077021447]
['votes', 0.946597077021447]
['voted', 0.946597077021447]
['furrowed', 0.946597077021447]
['courrier', 0.946597077021447]
['quaking', 0.946597077021447]
['7th', 0.946597077021447]
['incompatible', 0.946597077021447]
['consisting', 0.946597077021447]
['ignominious', 0.946597077021447]
['eclipse', 0.946597077021447]
['india', 0.946597077021447]
['unlighted', 0.946597077021447]
['lap', 0.946597077021447]
['fan', 0.946597077021447]
['fantastics', 0.946597077021447]
['oppose', 0.946597077021447]
['upshot', 0.946597077021447]
['target', 0.946597077021447]
['contrasted', 0.946597077021447]
['conelike', 0.946597077021447]
['confidingly', 0.946597077021447]
['circled', 0.946597077021447]
['sharks', 0.946597077021447]
['versed', 0.946597077021447]
['pursuing', 0.946597077021447]
['steel', 0.946597077021447]
['maclaren', 0.946597077021447]
['overgrown', 0.946597077021447]
['wider', 0.946597077021447]
['allurement', 0.946597077021447]
['hoist', 0.946597077021447]
['_illustrations', 0.946597077021447]
['outcries', 0.946597077021447]
['schermerhorn', 0.946597077021447]
['exile', 0.946597077021447]
['pandit', 0.946597077021447]
['horizon', 0.946597077021447]
['treble', 0.946597077021447]
['prisoners', 0.946597077021447]
['maxim', 0.946597077021447]
['maddest', 0.946597077021447]
['wintry', 0.946597077021447]
['dace', 0.946597077021447]
['shrine', 0.946597077021447]
['sighted', 0.946597077021447]
['comeliness', 0.946597077021447]
['provision', 0.946597077021447]
['cairo', 0.946597077021447]
['couldn', 0.946597077021447]
['yourself', 0.946597077021447]
['jutted', 0.946597077021447]
['flatly', 0.946597077021447]
['complexion', 0.946597077021447]
['whipped', 0.946597077021447]
['notice', 0.946597077021447]
['pluck', 0.946597077021447]
['wreaths', 0.946597077021447]
['odes', 0.946597077021447]
['centuries', 0.946597077021447]
['despatched', 0.946597077021447]
['fidgeted', 0.946597077021447]
['laboratories', 0.946597077021447]
['wrecks', 0.946597077021447]
['bellamy', 0.946597077021447]
['forks', 0.946597077021447]
['cats', 0.946597077021447]
['scanned', 0.946597077021447]
['_work_', 0.946597077021447]
['repay', 0.946597077021447]
['profits', 0.946597077021447]
['rogue', 0.946597077021447]
['gyves', 0.946597077021447]
['casual', 0.946597077021447]
['obtrude', 0.946597077021447]
['zanzibar', 0.946597077021447]
['grizzled', 0.946597077021447]
['moaning', 0.946597077021447]
['lycees', 0.946597077021447]
['attendants', 0.946597077021447]
['concentration', 0.946597077021447]
['lid', 0.946597077021447]
['chirruped', 0.946597077021447]
['celebrities', 0.946597077021447]
['cords', 0.946597077021447]
['basement', 0.946597077021447]
['exhibiting', 0.946597077021447]
['probably', 0.946597077021447]
['craters', 0.946597077021447]
['gaunt', 0.946597077021447]
['mumble', 0.946597077021447]
['arrest', 0.946597077021447]
['loosened', 0.946597077021447]
['poland', 0.946597077021447]
['saddles', 0.946597077021447]
['guest_', 0.946597077021447]
['react', 0.946597077021447]
['tracing', 0.946597077021447]
['hinge', 0.946597077021447]
['bewilders', 0.946597077021447]
['electrical', 0.946597077021447]
['nay', 0.946597077021447]
['militaire', 0.946597077021447]
['exits', 0.946597077021447]
['carter', 0.946597077021447]
['prescribe', 0.946597077021447]
['daybreak', 0.946597077021447]
['nonchalance', 0.946597077021447]
['vehicle', 0.946597077021447]
['becomes', 0.946597077021447]
['immoral', 0.946597077021447]
['crazed', 0.946597077021447]
['seniors', 0.946597077021447]
['strokes', 0.946597077021447]
['pities', 0.946597077021447]
['bears', 0.946597077021447]
['powder', 0.946597077021447]
['poet', 0.946597077021447]
['uplifted', 0.946597077021447]
['senses', 0.946597077021447]
['chalk', 0.946597077021447]
['coating', 0.946597077021447]
['balloon', 0.946597077021447]
['theodor', 0.946597077021447]
['contests_', 0.946597077021447]
['lured', 0.946597077021447]
['sleighs', 0.946597077021447]
['balkans', 0.946597077021447]
['madame', 0.946597077021447]
['penny', 0.946597077021447]
['cavalry', 0.946597077021447]
['ecstatic', 0.946597077021447]
['portion', 0.946597077021447]
['spouts', 0.946597077021447]
['secondly', 0.946597077021447]
['even', 0.946597077021447]
['ever', 0.946597077021447]
['eyebrows', 0.946597077021447]
['calm', 0.946597077021447]
['peeping', 0.946597077021447]
['oarsmen', 0.946597077021447]
['quo_', 0.946597077021447]
['unpretending', 0.946597077021447]
['betted', 0.946597077021447]
['carve', 0.946597077021447]
['downs', 0.946597077021447]
['afforded', 0.946597077021447]
['successively', 0.946597077021447]
['principles', 0.946597077021447]
['principled', 0.946597077021447]
['usages', 0.946597077021447]
['fathomless', 0.946597077021447]
['venezuela', 0.946597077021447]
['bar', 0.946597077021447]
['softly', 0.946597077021447]
['mournfully', 0.946597077021447]
['sevres', 0.946597077021447]
['adventer', 0.946597077021447]
['lumberin', 0.946597077021447]
['unnoted', 0.946597077021447]
['mythological', 0.946597077021447]
['distorts', 0.946597077021447]
['overt', 0.946597077021447]
['potential', 0.946597077021447]
['notorious', 0.946597077021447]
['offering', 0.946597077021447]
['unholy', 0.946597077021447]
['sabres', 0.946597077021447]
['unpleasant', 0.946597077021447]
['pious', 0.946597077021447]
['did', 0.946597077021447]
['acceptably', 0.946597077021447]
['fly', 0.946597077021447]
['quivery', 0.946597077021447]
['slily', 0.946597077021447]
['mais', 0.946597077021447]
['ours', 0.946597077021447]
['possess', 0.946597077021447]
['requesting', 0.946597077021447]
['ministry', 0.946597077021447]
['personalities', 0.946597077021447]
['slept', 0.946597077021447]
['dash', 0.946597077021447]
['normal', 0.946597077021447]
['moaned', 0.946597077021447]
['whispered', 0.946597077021447]
['despaired', 0.946597077021447]
['mart', 0.946597077021447]
['employments', 0.946597077021447]
['gripped', 0.946597077021447]
['pat', 0.946597077021447]
['seagulls', 0.946597077021447]
['running', 0.946597077021447]
['gates', 0.946597077021447]
['mon', 0.946597077021447]
['critical', 0.946597077021447]
['finicky', 0.946597077021447]
['practical', 0.946597077021447]
['road', 0.946597077021447]
['decisive', 0.946597077021447]
['deepened', 0.946597077021447]
['fellow', 0.946597077021447]
['prudent', 0.946597077021447]
['awkwardly', 0.946597077021447]
['preordained', 0.946597077021447]
['abt', 0.946597077021447]
['coronet', 0.946597077021447]
['speeches', 0.946597077021447]
['eat_', 0.946597077021447]
['oblique', 0.946597077021447]
['forthwith', 0.946597077021447]
['lookout', 0.946597077021447]
['muscles', 0.946597077021447]
['favorably', 0.946597077021447]
['excels', 0.946597077021447]
['cunningest', 0.946597077021447]
['adapts', 0.946597077021447]
['vine', 0.946597077021447]
['medley', 0.946597077021447]
['surrendered', 0.946597077021447]
['11th', 0.946597077021447]
['donate', 0.946597077021447]
['cubes', 0.946597077021447]
['prosecuting', 0.946597077021447]
['headaches', 0.946597077021447]
['foreshadowed', 0.946597077021447]
['imperialist', 0.946597077021447]
['drawbacks', 0.946597077021447]
['supersede', 0.946597077021447]
['profoundly', 0.946597077021447]
['serves', 0.946597077021447]
['ourselves', 0.946597077021447]
['misplaced', 0.946597077021447]
['transmuted', 0.946597077021447]
['icarus', 0.946597077021447]
['accidental', 0.946597077021447]
['oedipus', 0.946597077021447]
['vehicles', 0.946597077021447]
['2001', 0.946597077021447]
['maintain', 0.946597077021447]
['justification', 0.946597077021447]
['tenue', 0.946597077021447]
['extreme', 0.946597077021447]
['extravagance', 0.946597077021447]
['scandal', 0.946597077021447]
['impotency', 0.946597077021447]
['eccentricity', 0.946597077021447]
['billed', 0.946597077021447]
['flacons', 0.946597077021447]
['stock', 0.946597077021447]
['united', 0.946597077021447]
['furnish', 0.946597077021447]
['shreds', 0.946597077021447]
['relativity', 0.946597077021447]
['day', 0.946597077021447]
['estranged', 0.946597077021447]
['radiant', 0.946597077021447]
['identified', 0.946597077021447]
['empires', 0.946597077021447]
['lecture', 0.946597077021447]
['qualification', 0.946597077021447]
['negro', 0.946597077021447]
['dictate', 0.946597077021447]
['orloff', 0.946597077021447]
['bear', 0.946597077021447]
['flapped', 0.946597077021447]
['routine', 0.946597077021447]
['promoter', 0.946597077021447]
['occultism', 0.946597077021447]
['helper', 0.946597077021447]
['helped', 0.946597077021447]
['toil', 0.946597077021447]
['eddying', 0.946597077021447]
['lake', 0.946597077021447]
['spielsdorf', 0.946597077021447]
['glad_', 0.946597077021447]
['noisy', 0.946597077021447]
['visconti', 0.946597077021447]
['brand', 0.946597077021447]
['tarpaulins', 0.946597077021447]
['unintelligible', 0.946597077021447]
['claiming', 0.946597077021447]
['stimulant', 0.946597077021447]
['venus', 0.946597077021447]
['ebony', 0.946597077021447]
['predicated', 0.946597077021447]
['archaeology', 0.946597077021447]
['flagrante', 0.946597077021447]
['_seals', 0.946597077021447]
['ram', 0.946597077021447]
['cotillion', 0.946597077021447]
['degenerated', 0.946597077021447]
['coute', 0.946597077021447]
['sullivan', 0.946597077021447]
['confident', 0.946597077021447]
['incredulity', 0.946597077021447]
['vices', 0.946597077021447]
['breakfasted', 0.946597077021447]
['perfected', 0.946597077021447]
['gouvernement', 0.946597077021447]
['benignantly', 0.946597077021447]
['_lunatic_', 0.946597077021447]
['fetes', 0.946597077021447]
['endorsing', 0.946597077021447]
['muster', 0.946597077021447]
['tin', 0.946597077021447]
['serious', 0.946597077021447]
['alternations', 0.946597077021447]
['planning', 0.946597077021447]
['stands', 0.946597077021447]
['confounded', 0.946597077021447]
['expectant', 0.946597077021447]
['birthday', 0.946597077021447]
['authenticity', 0.946597077021447]
['distributor', 0.946597077021447]
['persuasions', 0.946597077021447]
['tornado', 0.946597077021447]
['consignment', 0.946597077021447]
['missions', 0.946597077021447]
['hermit', 0.946597077021447]
['hind', 0.946597077021447]
['unhappiness', 0.946597077021447]
['hare', 0.946597077021447]
['toilet', 0.946597077021447]
['britain', 0.946597077021447]
['whiskers', 0.946597077021447]
['carolled', 0.946597077021447]
['far', 0.946597077021447]
['sont', 0.946597077021447]
['anniversary', 0.946597077021447]
['suddenly', 0.946597077021447]
['universelle', 0.946597077021447]
['lightsome', 0.946597077021447]
['sandwich', 0.946597077021447]
['grande', 0.946597077021447]
['eludes', 0.946597077021447]
['merciful', 0.946597077021447]
['cigarettes', 0.946597077021447]
['pirates', 0.946597077021447]
['relieved', 0.946597077021447]
['stale', 0.946597077021447]
['hit', 0.946597077021447]
['whistle', 0.946597077021447]
['art', 0.946597077021447]
['arm', 0.946597077021447]
['learns', 0.946597077021447]
['lengths', 0.946597077021447]
['brooding', 0.946597077021447]
['edge', 0.946597077021447]
['illusions', 0.946597077021447]
['witie', 0.946597077021447]
['prefets', 0.946597077021447]
['unstable', 0.946597077021447]
['traits', 0.946597077021447]
['casks', 0.946597077021447]
['disconcerted', 0.946597077021447]
['peevishly', 0.946597077021447]
['recited', 0.946597077021447]
['crane', 0.946597077021447]
['mardi', 0.946597077021447]
['cupboards', 0.946597077021447]
['clericalism', 0.946597077021447]
['commissions', 0.946597077021447]
['uphold', 0.946597077021447]
['alder', 0.946597077021447]
['wishes', 0.946597077021447]
['notes', 0.946597077021447]
['coverlet', 0.946597077021447]
['adjusts', 0.946597077021447]
['territoire', 0.946597077021447]
['scaled', 0.946597077021447]
['dearest', 0.946597077021447]
['obliteration', 0.946597077021447]
['hitherto', 0.946597077021447]
['triumvirate', 0.946597077021447]
['institution', 0.946597077021447]
['wanly', 0.946597077021447]
['riches', 0.946597077021447]
['mistook', 0.946597077021447]
['debate', 0.946597077021447]
['rendre', 0.946597077021447]
['conversions', 0.946597077021447]
['merits', 0.946597077021447]
['profanity', 0.946597077021447]
['copingstone', 0.946597077021447]
